0.998796	0.991841	0.16336	0.0909091
0.000401284	0.916132	-0.211969	0.0265486
0.000133761	0.0284912	-0.870293	-0.0462963
0.999064	0.0129749	0.222764	-0.069307
0.999866	0.989968	0.25859	0.0733945
0.966961	0.992643	0.0481928	0.0916667
0.999599	0.98863	0.249031	0.0697674
0.81367	0.957865	0.017774	0.0373135
0.0953719	0.996121	-0.0309773	0.141026
0.969904	0.983815	0.0497513	0.060241
0.0185928	0.0100321	-0.0616198	-0.0849673
0.00494917	0.862092	-0.0959961	0.0192308
0.998529	0.996924	0.152147	0.147541
0.994248	0.981942	0.0866642	0.056701
0.00548422	0.00521669	-0.0935458	-0.114943
0.997459	0.00093633	0.114967	-0.328244
0.085206	0.000133761	-0.0336323	-0.658228
0.589486	0.00361156	0.00446425	-0.144928
0.000668807	0.000401284	-0.207005	-0.408163
0.0707598	0.00387908	-0.0367784	-0.139535
0.999331	0.993713	0.242328	0.104167
0.996388	0.997994	0.10821	0.213115
0.998261	0.997459	0.135436	0.175676
0.946897	0.977929	0.0381899	0.051282
0.609016	0.0193954	0.00546304	-0.054054
0.940744	0.999064	0.0365915	0.252525
0.986758	0.000668807	0.0664483	-0.356164
0.0434724	0.999866	-0.0462669	0.896307
0.132022	0.00708935	-0.0253514	-0.0965732
0.959203	0.994783	0.0434574	0.122951
0.164393	0.809123	-0.0210836	0.0148048
0.289861	0.00949706	-0.0114059	-0.0862573
0.395532	0.995853	-0.00573574	0.139623
0.0624666	0.0017389	-0.0396681	-0.226852
0.277822	0.00307651	-0.0120703	-0.153025
0.325709	0.0105671	-0.00953644	-0.0828516
0.80832	0.0440075	0.017183	-0.038
0.0383895	0.0688871	-0.0494536	-0.0309279
0.680444	0.00628678	0.00920412	-0.102273
0.814205	0.999331	0.0178145	0.267887
0.946362	0.889379	0.0381074	0.0227642
0.916399	0.998261	0.0316989	0.222503
0.390984	0.96161	-0.00597912	0.0388821
0.276752	0.0113697	-0.0121029	-0.0772251
0.976859	0.967228	0.0552644	0.0414053
0.984885	0.973917	0.0635735	0.0455091
0.357277	0.989433	-0.00764217	0.0711901
0.0276886	0.992108	-0.0557665	0.0910011
0.726458	0.996388	0.0119578	0.141493
0.508962	0.996656	0.000468635	0.147298
0.0552434	0.00334403	-0.0414937	-0.149787
0.333467	0.482745	-0.00911337	-0.000851808
0.0565811	0.0860086	-0.0412926	-0.0271216
0.151284	0.983012	-0.0228227	0.0577081
0.0252809	0.0210005	-0.0574202	-0.0529514
0.0472178	0.0041466	-0.0440197	-0.125
0.968299	0.994516	0.0487603	0.107236
0.748395	0.962413	0.0130506	0.0393634
0.966693	0.997726	0.0478903	0.198658
0.286651	0.00468165	-0.0115214	-0.118619
0.0196629	0.978197	-0.0605388	0.0512821
0.976324	0.0183253	0.0548556	-0.0548459
0.379213	0.00200642	-0.00660502	-0.225599
0.00575174	0.00280899	-0.0932987	-0.181719
0.00254147	0.00120385	-0.130634	-0.309117
0.871188	0.999599	0.0235969	0.274043
0.970706	0.977394	0.05056	0.0500983
0.5416	0.998529	0.00211479	0.223493
0.762039	0.995586	0.0140006	0.138067
0.983547	0.995318	0.0615041	0.131354
0.0592563	0.00441413	-0.0404305	-0.119565
0.87092	0.997191	0.0235728	0.161843
0.48863	0.947432	-0.00113736	0.0331606
0.840423	0.694088	0.0197883	0.00822199
0.233949	0.40222	-0.0147059	-0.00412796
0.811263	0.98542	0.0175049	0.0619555
0.566747	0.754548	0.00332315	0.0114832
0.933788	0.9897	0.0352658	0.0715238
0.63336	0.481675	0.00663482	-0.000889305
0.126672	0.213082	-0.0258644	-0.0135196
0.913991	0.985688	0.0313818	0.0621301
0.943954	0.975789	0.0375635	0.047504
0.733414	0.432986	0.0122837	-0.00282599
0.463216	0.262841	-0.00251316	-0.0106079
0.952515	0.955457	0.0402797	0.0361777
0.0988497	0.0576512	-0.030318	-0.0333198
0.0127073	0.615169	-0.0693596	0.00485236
0.0844034	0.0135099	-0.0337912	-0.066868
0.974719	0.874666	0.0535621	0.0202874
0.583333	0.36878	0.00414293	-0.00552483
0.932183	0.99077	0.0347413	0.0787001
0.993178	0.987828	0.0848583	0.0682232
0.109551	0.0250134	-0.028464	-0.0485846
0.211477	0.818218	-0.0167423	0.0154426
0.702113	0.709604	0.0104142	0.00895863
0.886437	0.533842	0.0255996	0.00186286
0.313135	0.613831	-0.0102517	0.00482014
0.146201	0.228063	-0.0236107	-0.0123874
0.268994	0.262574	-0.0125574	-0.0106221
0.321429	0.960808	-0.00975376	0.0383072
0.888844	0.748395	0.0261221	0.0111832
0.485152	0.163858	-0.00142691	-0.0179949
0.95733	0.764714	0.0425774	0.0119739
0.909711	0.967763	0.0302496	0.0417246
0.854066	0.941011	0.0213915	0.0316499
0.703719	0.743044	0.0104768	0.010989
0.223783	0.254548	-0.0158558	-0.0111111
0.360487	0.0153826	-0.00743983	-0.0629921
0.858882	0.609551	0.0218322	0.00463125
0.0702247	0.184992	-0.0368398	-0.0159247
0.714152	0.344168	0.0111915	-0.00655732
0.78237	0.976592	0.0153414	0.0488565
0.944489	0.982477	0.0376378	0.0571709
0.370653	0.00869449	-0.00690959	-0.0889363
0.915864	0.965891	0.0316302	0.0409416
0.507624	0.700508	0.00040536	0.00845737
0.0766453	0.0226057	-0.0354669	-0.0512091
0.647806	0.531969	0.00729164	0.00177491
0.831059	0.980605	0.0190067	0.055332
0.771937	0.853264	0.0147	0.0184332
0.404896	0.00575174	-0.00526312	-0.103523
0.0177903	0.0137774	-0.0635092	-0.065815
0.425227	0.936731	-0.00410727	0.0307692
0.505217	0.925227	0.000216169	0.0280817
0.726726	0.885634	0.0119582	0.0221113
0.10634	0.265784	-0.0290047	-0.0104505
0.156635	0.174291	-0.0220076	-0.016856
0.0482879	0.0124398	-0.0435904	-0.070616
0.263376	0.103933	-0.0128174	-0.0241061
0.775682	0.919342	0.0149637	0.0269742
0.821161	0.852729	0.0183612	0.018419
0.938069	0.981407	0.036062	0.0564809
0.889647	0.935661	0.0262817	0.030537
0.691413	0.9271	0.00981235	0.0283083
0.311263	0.826244	-0.0103448	0.0161074
0.889379	0.83855	0.0262329	0.0171504
0.583868	0.880016	0.00417966	0.020988
0.412119	0.478999	-0.00482989	-0.000969579
0.0132424	0.00227394	-0.0689113	-0.196905
0.159845	0.249465	-0.0215547	-0.0113459
0.849251	0.988363	0.0208801	0.0695304
0.961343	0.971241	0.0440008	0.0438566
0.92496	0.984617	0.033603	0.0617244
0.236891	0.493981	-0.0145202	-0.000326698
0.824906	0.992376	0.0185873	0.0914217
0.0017389	0.00494917	-0.143059	-0.116672
0.247057	0.00922953	-0.0138823	-0.0883839
0.00093633	0.00147138	-0.178229	-0.270394
0.991841	0.652622	0.0801556	0.0063752
0.969101	0.916934	0.0493218	0.0265958
0.241172	0.00815944	-0.0142571	-0.0914368
0.932451	0.970171	0.0347658	0.0434984
0.00334403	0.00548422	-0.109266	-0.110483
0.949037	0.995051	0.0391148	0.130085
0.410514	0.0236758	-0.00491343	-0.049742
0.959738	0.993981	0.0435321	0.106124
0.451445	0.987025	-0.0029769	0.0647313
0.607945	0.854066	0.00542801	0.0184828
0.745452	0.970706	0.012908	0.0438145
0.971776	0.706394	0.0512938	0.00875912
0.920144	0.115436	0.0324167	-0.0227696
0.16252	0.25	-0.0212329	-0.0113251
0.653959	0.974452	0.00770277	0.0460929
0.138711	0.819556	-0.0246053	0.0155973
0.144329	0.718165	-0.0237643	0.00948035
0.670011	0.924425	0.00871611	0.0279863
0.038657	0.0761102	-0.0494438	-0.0291535
0.835072	0.793874	0.0193939	0.0138553
0.646736	0.938604	0.0072202	0.031208
0.762306	0.954655	0.014001	0.0359107
0.272204	0.0568486	-0.0122507	-0.0334336
0.425495	0.107678	-0.00410039	-0.023614
0.778625	0.972044	0.0152019	0.044161
0.945024	0.961075	0.0377143	0.0386792
0.528759	0.0557785	0.00159744	-0.0338101
0.751605	0.982745	0.0132853	0.057598
0.972044	0.986758	0.0514737	0.0642202
0.594569	0.424692	0.0046769	-0.00316366
0.860487	0.0258159	0.0220374	-0.0479204
0.236624	0.00976458	-0.0145539	-0.0850229
0.799759	0.979802	0.0165941	0.0541293
0.555243	0.336945	0.00268931	-0.00685149
0.240904	0.0415998	-0.0142677	-0.0391586
0.962681	0.988898	0.0456548	0.0701174
0.678304	0.83534	0.00912704	0.0168639
0.0159176	0.0102996	-0.0653139	-0.0836806
0.00869449	0.527154	-0.0759609	0.00160049
