0.998799	0.998532	0.16336	0.102149
0.000400427	0.00093433	-0.211969	-0.164107
0.000133476	0.00280299	-0.870293	-0.0919981
0.999066	0.00920982	0.222764	-0.0631687
0.999867	0.999066	0.25859	0.111765
0.966765	0.994794	0.0481928	0.0702566
0.9996	0.999867	0.249031	0.262259
0.811933	0.992659	0.017774	0.0655452
0.096236	0.986252	-0.0309773	0.0519659
0.969701	0.980646	0.0497513	0.0461579
0.0188201	0.00306994	-0.0616198	-0.0894286
0.00520555	0.00120128	-0.0959961	-0.157025
0.998532	0.999333	0.152147	0.175749
0.994261	0.00867592	0.0866642	-0.0677917
0.00573946	0.0316337	-0.0935458	-0.0393105
0.997464	0.695809	0.114967	0.00690689
0.0858249	0.923785	-0.0336323	0.0248903
0.589028	0.997998	0.00446425	0.0888473
0.000667379	0.000133476	-0.207005	-0.225638
0.0716765	0.00200214	-0.0367784	-0.124265
0.999333	0.99693	0.242328	0.0795262
0.996396	0.00226909	0.10821	-0.112994
0.998265	0.9996	0.135436	0.2131
0.946209	0.108783	0.0381899	-0.0205687
0.609317	0.109851	0.00546304	-0.0203704
0.940069	0.614923	0.0365915	0.00369
0.986786	0.992392	0.0664483	0.0636337
0.0441805	0.00627336	-0.0462669	-0.0775675
0.133342	0.013748	-0.0253514	-0.0532679
0.959023	0.995061	0.0434574	0.0716019
0.16591	0.0532568	-0.0210836	-0.030322
0.291644	0.019354	-0.0114059	-0.0478218
0.396823	0.74733	-0.00573574	0.00908792
0.0639349	0.0108115	-0.0396681	-0.0598555
0.279899	0.0957021	-0.0120703	-0.0217926
0.326882	0.462226	-0.00953644	-0.00211347
0.80606	0.972904	0.017183	0.041526
0.0391084	0.0294981	-0.0494536	-0.0403934
0.679792	0.736919	0.00920412	0.00870474
0.812467	0.0260278	0.0178145	-0.0432255
0.945675	0.973705	0.0381074	0.0417681
0.915777	0.979578	0.0316989	0.045515
0.392285	0.142952	-0.00597912	-0.0172356
0.278831	0.0225574	-0.0121029	-0.0459526
0.976642	0.995328	0.0552644	0.0730668
0.984917	0.993193	0.0635735	0.0675221
0.358649	0.0407101	-0.00764217	-0.0351043
0.0278964	0.085024	-0.0557665	-0.023301
0.725174	0.990256	0.0119578	0.0576396
0.50921	0.621329	0.000468635	0.00394888
0.0564602	0.0551255	-0.0414937	-0.0293933
0.334891	0.904298	-0.00911337	0.0214199
0.057795	0.192072	-0.0412926	-0.0133333
0.152563	0.902696	-0.0228227	0.0212443
0.0254939	0.0262947	-0.0574202	-0.0430516
0.0479178	0.00146823	-0.0440197	-0.14831
0.968099	0.985718	0.0487603	0.0513793
0.746263	0.960625	0.0130506	0.0346205
0.966498	0.997464	0.0478903	0.0835875
0.288708	0.0455152	-0.0115214	-0.0334174
0.0198879	0.00173518	-0.0605388	-0.132857
0.976108	0.0321676	0.0548556	-0.038961
0.380272	0.0369728	-0.00660502	-0.0373365
0.00600641	0.000667379	-0.0932987	-0.168691
0.00253604	0.000400427	-0.130634	-0.224119
0.871196	0.997197	0.0235969	0.0805063
0.970502	0.994528	0.05056	0.0701507
0.541244	0.949146	0.00211479	0.0310219
0.760144	0.190737	0.0140006	-0.0134073
0.983582	0.992125	0.0615041	0.062825
0.0604645	0.00253604	-0.0404305	-0.0933207
0.870929	0.9689	0.0235728	0.0387067
0.488922	0.681927	-0.00113736	0.0063349
0.839963	0.987587	0.0197883	0.0531277
0.237453	0.581821	-0.0147059	0.00256408
0.808996	0.945408	0.0175049	0.0294484
0.56607	0.735585	0.00332315	0.00863483
0.933129	0.993727	0.0352658	0.0678421
0.632808	0.515083	0.00663482	0.000383151
0.127736	0.0580619	-0.0258644	-0.0287741
0.913374	0.979311	0.0313818	0.0451637
0.943273	0.965163	0.0375635	0.0369699
0.731847	0.721436	0.0122837	0.0079108
0.464095	0.946743	-0.00251316	0.0299965
0.951815	0.962226	0.0402797	0.0356542
0.0999733	0.131741	-0.030318	-0.0181506
0.0129471	0.217432	-0.0693596	-0.011781
0.085024	0.10905	-0.0337912	-0.0205092
0.974773	0.930459	0.0535621	0.0261708
0.582354	0.507608	0.00414293	-0.000344479
0.931527	0.94354	0.0347413	0.029097
0.993193	0.98118	0.0848583	0.0465562
0.213962	0.901361	-0.0167423	0.0209178
0.701415	0.724373	0.0104142	0.00805209
0.886412	0.808996	0.0255996	0.0125382
0.314869	0.867192	-0.0102517	0.0171325
0.147491	0.0994394	-0.0236107	-0.0214922
0.271356	0.740924	-0.0125574	0.00882535
0.322878	0.31834	-0.00975376	-0.00704871
0.888548	0.910972	0.0261221	0.0227613
0.485451	0.444875	-0.00142691	-0.00270271
0.957154	0.904565	0.0425774	0.0214516
0.90937	0.885611	0.0302496	0.0195909
0.853577	0.565003	0.0213915	0.00201264
0.703017	0.841297	0.0104768	0.0147309
0.226508	0.58102	-0.0158558	0.0025431
0.361586	0.369327	-0.00743983	-0.00539769
0.858382	0.907768	0.0218322	0.0222222
0.0714095	0.0978377	-0.0368398	-0.0215664
0.713161	0.875467	0.0111915	0.0181108
0.780699	0.871997	0.0153414	0.0177888
0.943807	0.951281	0.0376378	0.0315399
0.37173	0.322878	-0.00690959	-0.00693884
0.915243	0.898692	0.0316302	0.0206481
0.507875	0.250801	0.00040536	-0.0100316
0.0775494	0.0166845	-0.0354669	-0.0493076
0.647758	0.728377	0.00729164	0.00824184
0.829818	0.730779	0.0190067	0.0084445
0.770288	0.606113	0.0147	0.00325829
0.406167	0.220902	-0.00526312	-0.0115353
0.0180192	0.063401	-0.0635092	-0.0273702
0.426989	0.620795	-0.00410727	0.00393488
0.505472	0.857047	0.000216169	0.0160398
0.72544	0.922985	0.0119582	0.0248113
0.107181	0.0564602	-0.0290047	-0.0291425
0.157635	0.193139	-0.0220076	-0.013217
0.0489856	0.0305659	-0.0435904	-0.0394622
0.774026	0.964896	0.0149637	0.0368807
0.819941	0.889883	0.0183612	0.0198676
0.937667	0.681394	0.036062	0.00630654
0.889349	0.79645	0.0262817	0.0116531
0.69047	0.94087	0.00981235	0.028436
0.313001	0.456086	-0.0103448	-0.0023753
0.889082	0.919247	0.0262329	0.0239567
0.582888	0.468633	0.00417966	-0.00180644
0.413107	0.827683	-0.00482989	0.013744
0.013481	0.00600641	-0.0689113	-0.077915
0.161105	0.632541	-0.0215547	0.00437039
0.848772	0.839162	0.0208801	0.0145357
0.961159	0.947811	0.0440008	0.0302793
0.924052	0.936866	0.033603	0.0274181
0.24039	0.961426	-0.0145202	0.0350319
0.823946	0.179792	0.0185873	-0.0141615
0.00173518	0.00413775	-0.143059	-0.0854908
0.25	0.753737	-0.0138823	0.00935075
0.00093433	0.0049386	-0.178229	-0.0824175
0.991858	0.307662	0.0801556	-0.00757582
0.9689	0.969701	0.0493218	0.0389247
0.244127	0.441137	-0.0142571	-0.00280816
0.931794	0.876001	0.0347658	0.0181969
0.00333689	0.00814202	-0.109266	-0.0683358
0.948345	0.970769	0.0391148	0.0390603
0.411773	0.355713	-0.00491343	-0.00597958
0.959557	0.936599	0.0435321	0.0274163
0.452883	0.847971	-0.0029769	0.0152713
0.608249	0.773492	0.00542801	0.0102564
0.743326	0.833823	0.012908	0.0141033
0.971837	0.971837	0.0512938	0.0405922
0.919247	0.959023	0.0324167	0.0340321
0.164042	0.413641	-0.0212329	-0.00371281
0.654164	0.650694	0.00770277	0.00517112
