#Matrix A = data/stocks/freddie_mac.csv
#Matrix B = data/stocks/fannie_mae.csv
2008-07-03	70	0.178621	0.161843	14.5	18.66	0.997322	0.997751
2008-07-02	71	0.089196	0.0331606	15.92	19.3	0.99368	0.947836
2008-07-01	72	0.0178901	0.00822199	16.21	19.46	0.846937	0.688625
2008-06-30	73	0.0115854	-0.00412796	16.4	19.38	0.756534	0.414632
2008-06-27	74	0.0812325	0.0619555	17.85	20.66	0.991967	0.987468
2008-06-26	75	0.0366973	0.0114832	18.53	20.9	0.95662	0.750321
2008-06-25	76	0.073963	0.0715238	20.01	22.51	0.990467	0.990895
2008-06-24	77	0.00298951	-0.000889305	20.07	22.49	0.56416	0.486611
2008-06-23	78	-0.004002	-0.0135196	19.99	22.19	0.41656	0.224614
2008-06-20	79	0.083868	0.0621301	21.82	23.66	0.992609	0.987682
2008-06-19	80	0.0773784	0.047504	23.65	24.84	0.991324	0.977614
2008-06-18	81	-0.008959	-0.00282599	23.44	24.77	0.300236	0.443552
2008-06-16	82	0.0217028	0.0361777	23.96	25.43	0.88464	0.95662
2008-06-13	83	-0.0412863	-0.0333198	23.01	24.61	0.0358826	0.0594473
2008-06-12	84	-0.0231214	0.00485236	22.49	24.73	0.113003	0.609576
2008-06-11	85	-0.0524099	-0.066868	21.37	23.18	0.0208869	0.011461
2008-06-10	86	0.0386864	0.0202874	22.23	23.66	0.961332	0.873286
2008-06-09	87	0.00269185	-0.00552483	22.29	23.53	0.554092	0.382284
2008-06-06	88	0.0586993	0.0787001	23.68	25.54	0.986397	0.992395
2008-06-05	89	0.0528	0.0682232	25	27.41	0.981898	0.989396
2008-06-04	90	-0.0597711	-0.0485846	23.59	26.14	0.0146744	0.0234576
2008-06-03	91	0.0292181	0.0154426	24.3	26.55	0.932626	0.815231
2008-06-02	92	0.00897232	0.00895863	24.52	26.79	0.708548	0.70362
2008-05-30	93	0.0242737	0.00186286	25.13	26.84	0.905206	0.529456
2008-05-29	94	0.0117971	0.00482014	25.43	26.97	0.761675	0.60829
2008-05-28	95	-0.0225171	-0.0123874	24.87	26.64	0.117931	0.239182
2008-05-27	96	-0.0175941	-0.0106221	24.44	26.36	0.165703	0.2756
2008-05-23	97	0.0389304	0.0383072	25.43	27.41	0.961547	0.962618
2008-05-22	98	0.0215467	0.0111832	25.99	27.72	0.883141	0.743038
2008-05-21	99	-0.00502704	-0.0179949	25.86	27.23	0.391495	0.173201
2008-05-20	100	0.005767	0.0119739	26.01	27.56	0.639567	0.759961
2008-05-19	101	0.0258427	0.0417246	26.7	28.76	0.916988	0.969473
2008-05-16	102	-0.00150041	0.0316499	26.66	29.7	0.47847	0.942052
2008-05-15	103	0.0107607	0.010989	26.95	30.03	0.740253	0.737468
2008-05-14	104	-0.000742683	-0.0111111	26.93	29.7	0.493895	0.266174
2008-05-13	105	-0.0916093	-0.0629921	24.67	27.94	0.00739075	0.0131748
2008-05-12	106	0.0363281	0.00463125	25.6	28.07	0.955977	0.60422
2008-05-09	107	-0.0297667	-0.0159247	24.86	27.63	0.0740146	0.196123
2008-05-08	108	0.0111376	-0.00655732	25.14	27.45	0.747536	0.358719
2008-05-07	109	0.0221703	0.0488565	25.71	28.86	0.888925	0.978685
2008-05-06	110	0.0481304	0.0571709	27.01	30.61	0.977614	0.984683
2008-05-05	111	-0.0709755	-0.0889363	25.22	28.11	0.0106041	0.0069623
2008-05-02	112	0.0582525	0.0409416	26.78	29.31	0.985754	0.967759
2008-05-01	113	-0.0120938	0.00845737	26.46	29.56	0.239824	0.694623
2008-04-30	114	-0.0747359	-0.0512091	24.62	28.12	0.00974722	0.0206727
2008-04-29	115	0.0253365	0.00177491	25.26	28.17	0.912918	0.527528
2008-04-28	116	0.0585166	0.055332	26.83	29.82	0.985968	0.982969
2008-04-25	117	0.0286025	0.0184332	27.62	30.38	0.930056	0.851435
2008-04-24	118	-0.0738725	-0.103523	25.72	27.53	0.00996144	0.0043916
2008-04-23	119	-0.061494	-0.065815	24.23	25.83	0.0140317	0.0118895
2008-04-22	120	0.0419139	0.0307692	25.29	26.65	0.967331	0.937982
2008-04-21	121	0.0212848	0.0280817	25.84	27.42	0.88057	0.925771
2008-04-18	122	0.0340187	0.0221113	26.75	28.04	0.950193	0.885925
2008-04-17	123	-0.00943396	-0.0104505	26.5	27.75	0.289096	0.278385
2008-04-16	124	-0.0392157	-0.016856	25.5	27.29	0.041024	0.18434
2008-04-15	125	-0.0773131	-0.070616	23.67	25.49	0.00846187	0.0103899
2008-04-14	126	-0.0367937	-0.0241061	22.83	24.89	0.0483076	0.108505
2008-04-11	127	0.0167958	0.0269742	23.22	25.58	0.835583	0.919773
2008-04-10	128	0.0173508	0.018419	23.63	26.06	0.841795	0.851007
2008-04-09	129	0.0370824	0.0564809	24.54	27.62	0.958119	0.983826
2008-04-08	130	0.0250298	0.030537	25.17	28.49	0.911204	0.936911
2008-04-07	131	0.0426018	0.0283083	26.29	29.32	0.969473	0.927913
2008-04-04	132	0.0362903	0.0161074	27.28	29.8	0.955548	0.823372
2008-04-03	133	0.0264097	0.0171504	28.02	30.32	0.91913	0.835368
2008-04-02	134	-0.0185387	0.020988	27.51	30.97	0.155634	0.877999
2008-04-01	135	0.0474376	-0.000969579	28.88	30.94	0.976542	0.484469
2008-03-31	136	-0.153815	-0.196905	25.03	25.85	0.00289203	0.00160668
2008-03-28	137	0.0051669	-0.0113459	25.16	25.56	0.618573	0.261033
2008-03-27	138	0.060142	0.0695304	26.77	27.47	0.987682	0.989824
2008-03-26	139	0.022279	0.0438566	27.38	28.73	0.889781	0.973115
2008-03-25	140	0.0677563	0.0617244	29.37	30.62	0.989824	0.986825
2008-03-24	141	0.0294117	-0.000326698	30.26	30.61	0.93434	0.496251
2008-03-20	142	0.0602485	0.0914217	32.2	33.69	0.988111	0.99368
2008-03-19	143	-0.0896786	-0.116672	29.55	30.17	0.00781919	0.00374893
2008-03-18	144	-0.148911	-0.0883839	25.72	27.72	0.00310626	0.00739075
2008-03-17	145	-0.262022	-0.270394	20.38	21.82	0.00117823	0.00096401
2008-03-14	146	0.0267431	0.0063752	20.94	21.96	0.921915	0.645351
2008-03-13	147	0.00522559	0.0265958	21.05	22.56	0.620715	0.917631
2008-03-12	148	-0.0761759	-0.0914368	19.56	20.67	0.00889032	0.00631962
2008-03-11	149	0.0060976	0.0434984	19.68	21.61	0.648565	0.972044
2008-03-10	150	-0.159694	-0.110483	16.97	19.46	0.00267781	0.00417738
2008-03-07	151	0.115224	0.130085	19.18	22.37	0.995823	0.996037
2008-03-06	152	0.024415	-0.049742	19.66	21.31	0.906277	0.0217438
2008-03-05	153	0.0691288	0.106124	21.12	23.84	0.990039	0.99518
2008-03-04	154	0.0413073	0.0647313	22.03	25.49	0.966688	0.988753
2008-03-03	155	0.0483801	0.0184828	23.15	25.97	0.978042	0.852292
2008-02-29	156	0.0581774	0.0438145	24.58	27.16	0.98554	0.972686
2008-02-28	157	-0.0284519	0.00875912	23.9	27.4	0.0785133	0.700407
2008-02-27	158	0.0240915	-0.0227696	24.49	26.79	0.903492	0.121572
2008-02-26	159	0.0048761	-0.0113251	24.61	26.49	0.611932	0.261461
2008-02-25	160	0.0367906	0.0460929	25.55	27.77	0.957048	0.9759
2008-02-22	161	0.0161725	0.0155973	25.97	28.21	0.827014	0.816302
2008-02-21	162	0.0413437	0.00948035	27.09	28.48	0.966902	0.711761
2008-02-20	163	0.0345688	0.0279863	28.06	29.3	0.951264	0.924914
2008-02-19	164	-0.0404153	-0.0291535	26.97	28.47	0.0380249	0.079156
2008-02-15	165	0.0270563	0.0138553	27.72	28.87	0.923843	0.79081
2008-02-14	166	-0.00398402	0.031208	27.61	29.8	0.417202	0.93991
2008-02-13	167	0.0295255	0.0359107	28.45	30.91	0.934769	0.955977
2008-02-11	168	-0.0056557	-0.023614	28.29	29.22	0.373072	0.112789
2008-02-08	169	0.0241462	0.044161	28.99	30.57	0.90392	0.973758
2008-02-07	170	0.04355	0.0386792	30.31	31.8	0.970973	0.962832
2008-02-06	171	-0.0661273	-0.0338101	28.43	30.76	0.0123179	0.0575193
2008-02-05	172	0.0382273	0.057598	29.56	32.64	0.96069	0.984897
2008-02-04	173	0.0660348	0.0642202	31.65	34.88	0.989396	0.988539
2008-02-01	174	0.000631527	-0.00316366	31.67	34.77	0.507819	0.436268
2008-01-31	175	-0.067768	-0.0479204	29.66	33.18	0.0121037	0.0247429
2008-01-30	176	-0.0892398	-0.0850229	27.23	30.58	0.00803342	0.00781919
