0.999861	-0.0287058	-0.0187058	-0.0185256	0.00827519	0.0109531	0.0599981	0.047438	0.0502012	-0.0896577	0.0301276	0.0268123	0.00740926	-0.014459	-0.00964809	-2	-0.0212694	0.0210178	0.00267153	0.0100712	0.0246706	0.0180557	0.0108223	0.0123192	-0.0352928	-0.00745525	-0.0121642	-0.0193476	-0.0452311	-0.00938597	0.00748768	0.00478198	-0.024594	-0.0439058	0.0107222	0.0319299	0.0166581	0.0119977	0.0129726	-0.00371955	-0.035539	-0.031191	-0.0175679	0.00711283	0.0281522	0.0244217	0.0162796	0.0269852	0.0291141	0.077669	0.0319013	0.0250177	0.0235389	0.024011	0.0585094	0.015993	-2	-2	-2	0.0268614	0.050207	-2	-2	-2	0.0468788	-2	-2	-2	0.017869	0.0385735	0.00905889	0.000433342	0.023087	0.0409474	0.0446117	0.0311628	-0.0202764	-0.00808816	-0.0019571	-0.013589	0.0268939	0.00691699	0.00583144	0.0230151	0.0206218	0.0210654	0.00215822	-0.0346197	-0.0365339	0.00218621	0.0111173	0.0134299	0.019747	0.0234523	-0.0266589	0.00790158	0.0124922	0.00127738	-0.00740387	-0.00519622	0.0148731	0.0103968	-0.0111599	0.00813983	-0.0136591	-0.0375714	0.0412816	-0.0540974	0.0128258	0.0237316	0.0124922	0.0124922	0.0446712	0.0166063	0.00919152	-0.0142819	0.0517944	0.0355862	0.0232436	0.0358204	0.0309317	-0.0135691	0.0129144	-0.0145668	-0.0119278	-0.00145991	0.0517391	0.0335738	0.0542662	-0.0244448	-0.00287712	0.0554699	0.0341995	0.0225624	0.0173776	0.0124099	0.00967656	-0.0178384	-0.0148058	0.0149051	0.0162481	0.00124918	0.0295805	0.00791048	0.0115232	0.00558584	0.0354801	0.0146952	0.00505227	-0.0163412
-0.0287058	0.999862	0.685697	0.686128	-0.191886	-0.0943316	0.0100544	-0.0961643	-0.0743562	-0.104993	0.0658227	0.0524376	-0.0142168	-0.457105	-0.456903	-2	0.0114595	0.0997453	0.0625676	0.0369748	0.0193773	0.00989997	-0.00177388	-0.0266091	-0.0244512	0.0897409	-0.0755774	-0.0489757	-0.0598118	0.066967	0.0292495	0.107857	-0.0495897	-0.00230261	0.030145	0.0071202	0.0375907	-0.0285745	-0.0225758	-0.0445316	-0.0389907	-0.0341686	0.0238339	0.00540746	0.0291671	0.0281279	0.0305247	0.0264654	0.022535	0.000579326	-0.0216338	-0.0248532	-0.018536	-0.0230946	-0.0390076	0.0715777	-2	-2	-2	0.049005	0.0617361	-2	-2	-2	0.0363111	-2	-2	-2	0.019321	-0.0256678	-0.00385037	-0.0155895	0.0378216	0.0561546	0.0514114	0.0263257	0.126232	0.0542188	0.0781401	0.105231	0.0610761	0.0551698	0.0527735	0.0243479	0.023496	0.0236649	0.0327867	-0.0388367	-0.0597362	0.0115325	-0.00460264	0.00663137	-0.00736647	-0.0051583	0.185403	0.0255868	-0.00250871	0.0327309	-0.00977653	-0.0159479	0.0272008	-0.0123246	-0.0370785	-0.188678	0.068159	-0.0417022	0.0072708	0.0773226	-0.0178013	-0.00926138	-0.00250871	-0.00250871	-0.077336	-0.0317376	-0.0172395	-0.0213996	-0.040884	-0.03238	-0.0256504	-0.0800959	-0.0202323	-0.0222628	-0.0156342	-0.00581382	-0.0258042	-0.028983	-0.235463	-0.0625079	-0.0621119	-0.0104275	0.00650682	-0.0429653	-0.0215201	0.0279594	0.0315245	0.0297669	0.0243534	0.0290636	0.089258	-0.0227019	-0.0279242	0.212973	0.176194	0.213045	0.0143647	0.141002	0.117767	0.139526	-0.0217089	-0.0113947
-0.0187058	0.685697	0.999854	0.997666	-0.104764	-0.0273939	-0.0245838	-0.106213	-0.0825816	-0.181841	0.0262712	0.0132628	0.0170005	-0.632517	-0.63091	-2	0.0241799	0.075864	0.0921339	0.0660233	0.0509061	0.0264329	0.00142922	-0.0438674	0.0355274	0.112946	-0.105472	-0.0857613	-0.0926463	0.0718459	-0.00318102	0.135283	-0.05525	0.0135439	0.00679924	-0.0230887	0.0159127	-0.0112897	-0.01327	-0.0573737	-0.0716886	-0.0752504	0.0192424	0.0013063	0.0266528	0.015491	0.0203704	0.0276459	0.0214979	-0.0113802	-0.0147779	-0.0238657	-0.0183069	-0.0253029	-0.0321059	0.063964	-2	-2	-2	0.0296407	0.0595081	-2	-2	-2	0.0316488	-2	-2	-2	0.0197568	-0.0546578	0.00592095	-0.00767848	0.0172386	0.0513278	0.0643014	0.11975	0.0734732	0.0718606	0.0662749	0.0875706	0.0479471	0.0577698	0.0473416	0.0176294	0.0145771	0.0179073	0.0351207	-0.0443508	-0.0233311	-0.0129738	-0.0282557	-0.00931958	-0.0150109	-0.0167841	0.091191	0.051738	0.0020213	0.0579027	-0.0112788	0.0195403	0.0426561	-0.0279564	0.0161536	-0.0261255	0.0232038	-0.0347066	0.00115687	0.0119149	-0.0104125	-0.0166856	0.0020213	0.0020213	-0.0686333	-0.00529564	-0.0147713	-0.0363943	-0.0355189	-0.0195929	-0.0157069	-0.0734402	-0.0229778	-0.0266974	-0.0183716	-0.0106871	-0.0293385	-0.0404204	-0.338756	-0.0387853	-0.0515325	-0.0267397	0.0333896	-0.0200861	0.0190024	0.0520426	0.0665863	0.0430826	0.0348414	0.0304085	0.106885	-0.0209598	-0.0223458	0.1439	0.148236	0.140834	0.0248194	0.101162	0.0938281	0.0961375	-0.014695	-0.0256162
-0.0185256	0.686128	0.997666	0.999863	-0.122043	-0.0271057	-0.0246391	-0.105451	-0.0819016	-0.181309	0.0260146	0.0131443	0.0163108	-0.631834	-0.630174	-2	0.0247753	0.076287	0.0928174	0.0665068	0.0512488	0.0264645	0.0012558	-0.0435943	0.034846	0.11284	-0.104723	-0.085153	-0.0928634	0.0697405	-0.00286364	0.134389	-0.0554074	0.0132037	0.0065193	-0.0231382	0.0155279	-0.0118708	-0.0136877	-0.0577589	-0.0724073	-0.0737837	0.0190854	0.00125581	0.0268052	0.0158773	0.020608	0.027749	0.021675	-0.0111576	-0.0149558	-0.0238081	-0.0180578	-0.0250837	-0.0319624	0.0640126	-2	-2	-2	0.0296935	0.0597939	-2	-2	-2	0.0317269	-2	-2	-2	0.0196156	-0.0547038	0.00570931	-0.007469	0.0169761	0.0512916	0.0638324	0.119401	0.0738266	0.071547	0.0660151	0.0876108	0.0479938	0.0577687	0.0472891	0.0177917	0.0147518	0.0179752	0.0350831	-0.0444596	-0.0246747	-0.0124107	-0.027749	-0.0089705	-0.014879	-0.0162867	0.0915343	0.0510191	0.00177605	0.0573175	-0.0117853	0.0190698	0.0418723	-0.0282082	0.0154519	-0.0258433	0.0230646	-0.0349065	0.00165611	0.0129561	-0.0108261	-0.0168621	0.00177605	0.00177605	-0.0682035	-0.00513962	-0.0144493	-0.0364041	-0.0348902	-0.0195997	-0.0155667	-0.0726351	-0.0227585	-0.026395	-0.0180661	-0.0109841	-0.0288092	-0.0400502	-0.339284	-0.0384874	-0.0511243	-0.027245	0.0333197	-0.020281	0.017937	0.0520333	0.0667176	0.0432496	0.0349581	0.030654	0.105556	-0.0211113	-0.0225246	0.142584	0.144844	0.139428	0.0245013	0.100935	0.0921614	0.095816	-0.0150942	-0.0265266
0.00827519	-0.191886	-0.104764	-0.122043	0.999869	-0.015416	0.0127162	-0.00384169	-0.00891007	-0.0208994	0.021645	0.0176241	0.035194	0.058817	0.0592489	-2	-0.0179594	-0.0300405	-0.0585514	-0.0425304	-0.0317264	-0.00797905	0.00989213	0.00684547	0.0188047	-0.0184195	0.00994027	0.0115393	0.0549813	0.110783	-0.00654935	0.0219209	0.0300049	0.0105601	0.0266237	0.018891	0.0289615	0.0385025	0.0298992	-0.00157512	-0.00610999	-0.0559337	0.00416125	0.00294247	-0.00386201	-0.0169196	-0.0102864	-0.00154214	-0.00383698	0.000216648	0.0173586	0.0064977	-0.00477422	-0.00101603	0.00429022	-0.0122752	-2	-2	-2	-0.00537374	-0.0282953	-2	-2	-2	-0.0115806	-2	-2	-2	0.00294242	0.0219747	0.0111166	0.0144792	0.0198838	0.00154003	0.0237334	0.0707495	-0.0155475	0.0246579	0.0291209	0.000969175	-0.0110116	-0.0131547	-0.00746061	-0.012347	-0.012582	-0.00746577	-0.00425231	0.00333245	0.0175332	-0.01593	-0.0107045	-0.00840825	0.000208993	-0.0200996	-0.0215789	0.0296937	0.0139899	0.0185659	0.0280184	0.0130597	0.0228332	0.0171627	0.0234049	-0.0669812	0.0439502	0.0551257	-0.0257495	-0.039163	0.0296926	0.0162235	0.0139899	0.0139899	0.00361019	-0.00445466	-0.0116284	0.00771421	-0.0213015	0.00756001	-0.00183384	-0.0156435	-0.00336935	-0.00736969	-0.00978532	0.0203176	-0.0192941	-0.00669947	0.134016	0.00279045	-0.00331323	0.0759025	-0.0238968	0.0239382	0.0597975	-0.0113989	-0.0235399	-0.0199146	-0.0148788	-0.0217382	0.0492987	0.0150342	0.0171291	0.00289192	0.157978	0.0076743	0.0129892	0.00682203	0.0866167	0.0146987	0.0282692	0.0613789
0.0109531	-0.0943316	-0.0273939	-0.0271057	-0.015416	0.999859	-0.0509266	-0.0156075	-0.0234177	-0.0140131	-0.0490457	-0.0470607	0.0135664	0.0202003	0.0196327	-2	0.0830912	-0.0761043	-0.0529063	-0.0323684	-0.0154473	-0.00987578	-0.00468943	-0.0181977	0.034094	-0.00986624	-0.0361887	-0.0329395	-0.0715939	-0.0114832	-0.00644236	0.0145148	-0.0364971	0.00985756	-0.0231214	-0.0541262	-0.0230029	0.00233844	-0.002383	-0.00578496	-0.00808942	-0.0252714	0.00759755	-0.0127389	-0.0296702	-0.0252585	-0.0231155	-0.0256045	-0.0273318	-0.00473136	-0.0145277	-0.0312826	-0.0280944	-0.028808	-0.0209183	-0.0371305	-2	-2	-2	-0.0418415	-0.0187644	-2	-2	-2	-0.0116758	-2	-2	-2	-0.0154217	-0.0487446	0.000397663	-0.00500089	-0.00137618	0.0303378	0.030062	0.00815643	0.0191605	-0.00631495	-0.00190691	0.0156221	-0.0317181	0.00354375	0.0091324	-0.0126908	-0.00603612	-0.00991753	0.00471151	0.0141915	0.0206139	-0.0214521	-0.0300326	-0.029058	-0.0107385	-0.00472234	-0.0412211	-0.0519539	-0.00663209	0.00678744	-0.00331214	0.00661263	-0.00136624	-0.0118626	0.0562923	0.00464554	-0.0121211	0.0154942	-0.0245557	-0.0272804	-0.0243041	-0.0336968	-0.00663209	-0.00663209	0.0109636	-0.00763235	0.00178159	0.00981394	0.00488724	0.00710816	0.00230804	-0.000258812	-0.0158876	-0.01388	-0.0101016	0.0127512	-0.00907844	0.00495514	0.0161565	-0.00662612	0.0129832	-0.0882176	0.0309423	-0.00198331	0.00129317	-0.0143977	-0.00165011	-0.0108308	-0.00889547	-0.0257046	0.0335774	0.00537401	-0.00814508	-0.014237	0.00285504	-0.00672651	-0.00209253	0.00298687	0.0134243	0.0137301	0.0321882	0.0798351
0.0599981	0.0100544	-0.0245838	-0.0246391	0.0127162	-0.0509266	0.999848	0.010653	0.000350308	0.0737884	-0.0256767	-0.0254795	-0.00150517	0.00469371	0.0031127	-2	-0.0188463	0.0658983	0.0817813	-0.00646827	-0.00358643	-0.00229989	-0.000868921	0.0105992	-0.0610174	-0.00754015	0.0520464	0.0593552	0.0596463	0.0286184	0.00753598	-0.0173275	-0.000872862	-0.0248854	-0.0137716	-0.0139583	-0.0175481	0.0195241	0.0233342	-0.0222938	-0.00116586	-0.0125571	-0.00122881	-0.000868932	0.0294831	0.066416	0.0634727	0.0306163	0.0296841	-0.00275832	-0.00620095	-0.00619608	-0.00838734	-0.00861533	-0.00691829	0.0541011	-2	-2	-2	-0.0113961	-0.00891931	-2	-2	-2	-0.00333479	-2	-2	-2	-0.000868885	0.00620727	-0.00150514	0.0050483	0.0398122	0.0128246	0.0137743	0.00137352	0.00629769	0.00990543	-0.00405751	0.00835838	-0.010195	-0.00559423	-0.0054486	-0.00350662	-0.00272812	-0.0027192	-0.00653777	-0.0102283	0.0240614	-0.00452295	-0.00273973	-0.0173909	-0.00695526	-0.00686591	-0.00838908	0.142726	-0.00122881	-0.00133313	0.00749321	0.00773446	-0.0252179	0.0096868	-0.0344176	0.0234514	0.0104358	-0.0528756	-0.0057815	-0.0342462	-0.00658565	-0.00301222	-0.00122881	-0.00122881	0.00604839	-0.00209277	-0.0344815	0.00603882	-0.00303948	-0.0024888	-0.00212107	0.0173973	0.0418026	0.0187463	0.001564	-0.00086899	0.0186053	0.0253357	-0.00969555	-0.00232554	-0.00553264	0.0119574	-0.0201972	0.0718343	-0.00914099	-0.00515241	-0.00452325	-0.00301221	-0.00274944	-0.00144829	-0.0075131	-0.00122239	-0.00150891	-0.0293416	-0.0159026	-0.0298687	-0.00358645	-0.000989492	0.0249854	-0.000527419	-0.00301225	0.04864
0.047438	-0.0961643	-0.106213	-0.105451	-0.00384169	-0.0156075	0.010653	0.999777	0.667145	0.0889427	0.0529842	0.0551705	0.0222781	0.0248767	0.02225	-2	-0.0431082	0.0579734	0.014812	0.00928796	-0.0128209	-0.008222	-0.00310608	-0.00441434	-0.0268558	-0.033772	0.0382039	0.0314343	-0.0334355	-0.0183621	-0.0561281	-0.0619422	0.0697087	0.102216	0.194975	0.148281	0.118188	0.040802	0.0345784	-0.0217784	-0.0300914	-0.0107965	-0.00439313	-0.00310604	0.116896	0.0782658	0.0554041	0.128897	0.12534	0.0806927	0.0775219	0.0650045	0.13585	0.130758	0.122787	-0.0122011	-2	-2	-2	0.077503	0.0193714	-2	-2	-2	0.00669194	-2	-2	-2	-0.00310622	0.0984295	0.0222777	-0.0156579	0.024698	-0.0214245	-0.0281239	-0.00355678	0.0368786	-0.00278601	0.00220635	0.0205244	0.0608581	-0.0200005	-0.019479	0.00503487	-0.00975321	-0.00972124	-0.00637491	-0.135847	-0.135512	0.0298196	0.0427712	0.0438005	0.0435952	0.0462378	-0.0868039	-0.0235425	-0.00439313	-0.0920511	-0.0202948	-0.0491425	-0.0574791	-0.0117429	-0.0531821	-0.037847	-0.129398	-0.134116	-0.0165835	-0.0933429	0.00829881	0.00306523	-0.00439313	-0.00439313	0.70713	0.208522	0.248074	-0.0835128	0.387083	0.11805	0.0922824	0.72607	0.229635	0.21409	0.224975	0.0447929	0.229103	0.258372	0.0459212	0.582807	0.360033	-0.00280754	-0.00951608	-0.00429909	-0.0188115	-0.00219104	0.0022976	0.0169009	0.020478	-0.00517699	-0.0157456	-0.00437011	-0.00539442	-0.0724327	-0.0574013	-0.0733266	-0.0128209	-0.0240324	-0.0200899	-0.0236831	0.00306561	0.00361706
0.0502012	-0.0743562	-0.0825816	-0.0819016	-0.00891007	-0.0234177	0.000350308	0.667145	0.999838	0.0555038	0.0354892	0.0377583	0.060549	0.015171	0.0124011	-2	-0.0358755	0.0758506	0.0510572	0.0345515	-0.00864586	-0.00554441	-0.0020948	0.0135213	-0.0312648	-0.0272573	0.0338301	0.0243538	-0.0122237	-0.0277796	-0.0389522	-0.0417711	0.0634906	0.0846034	0.116144	0.142402	0.100959	0.0433162	0.0304858	0.0131611	-0.0113849	-0.00192032	-0.00296259	-0.00209485	0.0745278	0.0372147	0.0215342	0.0791956	0.0768889	0.0600565	0.0554781	0.0352342	0.0983387	0.0947359	0.083348	0.00307578	-2	-2	-2	0.103293	0.0154738	-2	-2	-2	-0.00443973	-2	-2	-2	-0.00209469	0.146444	0.0124179	-0.0419618	0.00724651	0.00269808	-0.00476256	-0.0236765	0.0394455	0.0162386	0.0135967	0.0311187	0.0822166	-0.0134871	-0.0131357	-0.00505589	-0.00657717	-0.00655556	0.0190842	-0.0754956	-0.104125	0.0278487	0.022992	0.022595	0.0196405	0.0176182	-0.056397	-0.0158761	-0.00296258	-0.0567347	-0.012317	-0.0508425	-0.0399156	-0.0149769	-0.0596022	-0.0389122	-0.0912984	-0.0979021	-0.00682682	-0.080807	0.00875233	-0.00726162	-0.00296258	-0.00296258	0.433849	0.209189	0.175607	-0.0205336	0.561314	0.0861608	0.107269	0.508827	0.222824	0.212039	0.245714	0.109037	0.218867	0.219929	0.0459888	0.545452	0.39065	0.00620249	-0.0101543	0.00155989	-0.00415837	0.00483948	0.00873828	0.0221701	0.0256087	-0.00349086	-0.00192514	-0.00294698	-0.00363761	-0.0378299	-0.0225506	-0.0380932	-0.0086458	0.0042625	0.00927898	0.00579491	0.019496	-0.00865518
-0.0896577	-0.104993	-0.181841	-0.181309	-0.0208994	-0.0140131	0.0737884	0.0889427	0.0555038	0.999902	-0.0362693	-0.0325306	-0.00341226	0.15563	0.139137	-2	-0.0683492	0.0637268	0.0181628	0.0300355	0.048599	0.0308159	0.0149991	0.0515761	-0.0210094	-0.0360661	0.0581355	0.0262949	0.13817	-0.0507572	0.0459507	-0.13415	0.141806	0.138456	-0.0304901	0.000476194	-0.0218293	0.00823594	0.00545767	0.137307	0.164838	0.0631589	0.0073668	-0.00849607	0.0172986	0.0448232	0.0490162	0.0177662	0.0222944	0.0283575	0.00812229	0.0239318	0.0194703	0.0238329	-0.00381232	-0.017678	-2	-2	-2	-0.0072058	-0.0545779	-2	-2	-2	-0.0233814	-2	-2	-2	-0.00849601	0.0509744	0.00789333	0.0100247	-0.0154017	-0.0546541	-0.0625813	-0.0427298	-0.00156457	0.0377588	0.00190295	-0.00898586	-0.0243062	-0.0324141	-0.0403356	-0.00938637	-0.0136128	-0.0176022	-0.036687	0.109608	0.0888494	-0.0609972	-0.0443221	-0.0278132	-0.00447961	0.00404584	0.030976	0.0334939	0.0212119	-0.0452053	-0.0261097	0.0135797	-0.0116265	0.00993437	0.0424025	-0.0409865	-0.00760791	0.0961329	0.0469382	0.0943983	0.0319313	0.0316337	0.0212119	0.0212119	0.051332	0.0156009	0.00363516	0.00990485	0.0241942	0.000196247	-0.00248935	0.0536008	0.0351057	0.0501746	0.0363838	-0.0124123	0.0535912	0.0330032	0.0493456	0.0311739	0.0339883	0.067105	-0.0287041	0.0235904	0.00208004	-0.00327709	-0.00874421	0.0146653	0.00904908	-0.0128551	-0.04676	0.0179532	0.00337006	-0.0581342	-0.0546263	-0.05721	0.00676517	-0.0302009	-0.0256844	-0.0268823	0.0248462	-0.0129619
