
#Surface 0 of 1 surfaces

# Contour 0, label:     9.96
 0.0157387  0.989999  9.96 
 0.01  0.985481  9.96 

 0.989999  0.0157387  9.96 
 0.985481  0.01  9.96 


# Contour 1, label:     9.92
 0.0157899  0.989999  9.92 
 0.01  0.985441  9.92 

 0.989999  0.0157899  9.92 
 0.985441  0.01  9.92 


# Contour 2, label:     9.88
 0.0158411  0.989999  9.88 
 0.01  0.985401  9.88 

 0.989999  0.0158411  9.88 
 0.985401  0.01  9.88 


# Contour 3, label:     9.84
 0.0158923  0.989999  9.84 
 0.01  0.985361  9.84 

 0.989999  0.0158923  9.84 
 0.985361  0.01  9.84 


# Contour 4, label:      9.8
 0.0159435  0.989999  9.8 
 0.01  0.98532  9.8 

 0.989999  0.0159435  9.8 
 0.98532  0.01  9.8 


# Contour 5, label:     9.76
 0.0159948  0.989999  9.76 
 0.01  0.98528  9.76 

 0.989999  0.0159947  9.76 
 0.98528  0.01  9.76 


# Contour 6, label:     9.72
 0.016046  0.989999  9.72 
 0.01  0.98524  9.72 

 0.989999  0.016046  9.72 
 0.98524  0.01  9.72 


# Contour 7, label:     9.68
 0.0160972  0.989999  9.68 
 0.01  0.985199  9.68 

 0.989999  0.0160972  9.68 
 0.985199  0.01  9.68 


# Contour 8, label:     9.64
 0.0161484  0.989999  9.64 
 0.01  0.985159  9.64 

 0.989999  0.0161484  9.64 
 0.985159  0.01  9.64 


# Contour 9, label:      9.6
 0.0161996  0.989999  9.6 
 0.01  0.985119  9.6 

 0.989999  0.0161996  9.6 
 0.985119  0.01  9.6 


# Contour 10, label:     9.56
 0.0162508  0.989999  9.56 
 0.01  0.985078  9.56 

 0.989999  0.0162508  9.56 
 0.985078  0.01  9.56 


# Contour 11, label:     9.52
 0.016302  0.989999  9.52 
 0.01  0.985038  9.52 

 0.989999  0.016302  9.52 
 0.985038  0.01  9.52 


# Contour 12, label:     9.48
 0.0163533  0.989999  9.48 
 0.01  0.984998  9.48 

 0.989999  0.0163533  9.48 
 0.984998  0.01  9.48 


# Contour 13, label:     9.44
 0.0164045  0.989999  9.44 
 0.01  0.984957  9.44 

 0.989999  0.0164045  9.44 
 0.984957  0.01  9.44 


# Contour 14, label:      9.4
 0.0164557  0.989999  9.4 
 0.01  0.984917  9.4 

 0.989999  0.0164557  9.4 
 0.984917  0.01  9.4 


# Contour 15, label:     9.36
 0.0165069  0.989999  9.36 
 0.01  0.984877  9.36 

 0.989999  0.0165069  9.36 
 0.984877  0.01  9.36 


# Contour 16, label:     9.32
 0.0165581  0.989999  9.32 
 0.01  0.984836  9.32 

 0.989999  0.0165581  9.32 
 0.984836  0.01  9.32 


# Contour 17, label:     9.28
 0.0166093  0.989999  9.28 
 0.01  0.984796  9.28 

 0.989999  0.0166093  9.28 
 0.984796  0.01  9.28 


# Contour 18, label:     9.24
 0.0166606  0.989999  9.24 
 0.01  0.984756  9.24 

 0.989999  0.0166606  9.24 
 0.984756  0.01  9.24 


# Contour 19, label:      9.2
 0.0167118  0.989999  9.2 
 0.01  0.984715  9.2 

 0.989999  0.0167118  9.2 
 0.984715  0.01  9.2 


# Contour 20, label:     9.16
 0.016763  0.989999  9.16 
 0.01  0.984675  9.16 

 0.989999  0.016763  9.16 
 0.984675  0.01  9.16 


# Contour 21, label:     9.12
 0.0168142  0.989999  9.12 
 0.01  0.984635  9.12 

 0.989999  0.0168142  9.12 
 0.984635  0.01  9.12 


# Contour 22, label:     9.08
 0.0168654  0.989999  9.08 
 0.01  0.984594  9.08 

 0.989999  0.0168654  9.08 
 0.984594  0.01  9.08 


# Contour 23, label:     9.04
 0.0169166  0.989999  9.04 
 0.01  0.984554  9.04 

 0.989999  0.0169166  9.04 
 0.984554  0.01  9.04 


# Contour 24, label:        9
 0.0169679  0.989999  9 
 0.01  0.984514  9 

 0.989999  0.0169679  9 
 0.984514  0.01  9 


# Contour 25, label:     8.96
 0.0170191  0.989999  8.96 
 0.01  0.984474  8.96 

 0.989999  0.0170191  8.96 
 0.984474  0.01  8.96 


# Contour 26, label:     8.92
 0.0170703  0.989999  8.92 
 0.01  0.984433  8.92 

 0.989999  0.0170703  8.92 
 0.984433  0.01  8.92 


# Contour 27, label:     8.88
 0.0171215  0.989999  8.88 
 0.01  0.984393  8.88 

 0.989999  0.0171215  8.88 
 0.984393  0.01  8.88 


# Contour 28, label:     8.84
 0.0171727  0.989999  8.84 
 0.01  0.984353  8.84 

 0.989999  0.0171727  8.84 
 0.984353  0.01  8.84 


# Contour 29, label:      8.8
 0.0172239  0.989999  8.8 
 0.01  0.984312  8.8 

 0.989999  0.0172239  8.8 
 0.984312  0.01  8.8 


# Contour 30, label:     8.76
 0.0172752  0.989999  8.76 
 0.01  0.984272  8.76 

 0.989999  0.0172752  8.76 
 0.984272  0.01  8.76 


# Contour 31, label:     8.72
 0.0173264  0.989999  8.72 
 0.01  0.984232  8.72 

 0.989999  0.0173264  8.72 
 0.984232  0.01  8.72 


# Contour 32, label:     8.68
 0.0173776  0.989999  8.68 
 0.01  0.984191  8.68 

 0.989999  0.0173776  8.68 
 0.984191  0.01  8.68 


# Contour 33, label:     8.64
