0.000181554	-0.112644
0.000544662	-0.107075
0.000907771	-0.101911
0.00127088	-0.096
0.00163399	-0.090164
0.0019971	-0.0863723
0.0023602	-0.0694864
0.00272331	-0.0658915
0.00308642	-0.0642673
0.00344953	-0.0617849
0.00381264	-0.056926
0.00417574	-0.0549451
0.00453885	-0.0542006
0.00490196	-0.0531645
0.00526507	-0.0526316
0.00562818	-0.0510563
0.00599129	-0.0504731
0.00635439	-0.0501793
0.0067175	-0.0490197
0.00708061	-0.0484849
0.00744372	-0.0482898
0.00780683	-0.0469697
0.00816994	-0.0461215
0.00853304	-0.0460049
0.00889615	-0.0457517
0.00925926	-0.0456989
0.00962237	-0.0451388
0.00998548	-0.0445104
0.0103486	-0.0444915
0.0107117	-0.0444444
0.0110748	-0.0443548
0.0114379	-0.0442176
0.011801	-0.0437956
0.0121641	-0.0436241
0.0125272	-0.0423729
0.0128903	-0.0419907
0.0132534	-0.0418719
0.0136166	-0.0416666
0.0139797	-0.0415842
0.0143428	-0.0414414
0.0147059	-0.0410958
0.015069	-0.0410628
0.0154321	-0.0409356
0.0157952	-0.0406504
0.0161583	-0.0405904
0.0165214	-0.0404495
0.0168845	-0.0399113
0.0172476	-0.0397728
0.0176107	-0.0395315
0.0179739	-0.0394477
0.018337	-0.0393443
0.0187001	-0.0392858
0.0190632	-0.0384616
0.0194263	-0.0376175
0.0197894	-0.0374332
0.0201525	-0.0372093
0.0205156	-0.0370371
0.0208787	-0.037037
0.0212418	-0.0368272
0.0216049	-0.0366242
0.021968	-0.0366056
0.0223312	-0.0361111
0.0226943	-0.0356435
0.0230574	-0.0356348
0.0234205	-0.0352565
0.0237836	-0.0352303
0.0241467	-0.0352113
0.0245098	-0.0352113
0.0248729	-0.0343839
0.025236	-0.0338983
0.0255991	-0.0333334
0.0259622	-0.0331754
0.0263253	-0.0331754
0.0266885	-0.0328767
0.0270516	-0.0326087
0.0274147	-0.0325814
0.0277778	-0.0324676
0.0281409	-0.0324074
0.028504	-0.0320285
0.0288671	-0.0319767
0.0292302	-0.0318725
0.0295933	-0.0317461
0.0299564	-0.031579
0.0303195	-0.0314465
0.0306826	-0.03125
0.0310458	-0.0307692
0.0314089	-0.0307167
0.031772	-0.0306748
0.0321351	-0.030471
0.0324982	-0.0303031
0.0328613	-0.030303
0.0332244	-0.0302115
0.0335875	-0.0301205
0.0339506	-0.0300752
0.0343137	-0.0300301
0.0346768	-0.0300158
0.0350399	-0.029877
0.0354031	-0.0297619
0.0357662	-0.0297029
0.0361293	-0.0296053
0.0364924	-0.0294599
0.0368555	-0.0293454
0.0372186	-0.0291971
0.0375817	-0.0291858
0.0379448	-0.0291595
0.0383079	-0.0289856
0.038671	-0.0289608
0.0390341	-0.028754
0.0393972	-0.0285715
0.0397603	-0.028517
0.0401235	-0.0284281
0.0404866	-0.028409
0.0408497	-0.0283401
0.0412128	-0.0282392
0.0415759	-0.0281691
0.041939	-0.0281691
0.0423021	-0.028103
0.0426652	-0.0280778
0.0430283	-0.0278884
0.0433914	-0.0278552
0.0437545	-0.0277778
0.0441176	-0.0276497
0.0444808	-0.027439
0.0448439	-0.0274223
0.045207	-0.0273972
0.0455701	-0.0272597
0.0459332	-0.0271904
0.0462963	-0.0270758
0.0466594	-0.0269542
0.0470225	-0.0267717
0.0473856	-0.0267063
0.0477487	-0.0266458
0.0481118	-0.0266272
0.0484749	-0.0264706
0.0488381	-0.0263158
0.0492012	-0.026239
0.0495643	-0.0262172
0.0499274	-0.0258065
0.0502905	-0.0256822
0.0506536	-0.0254902
0.0510167	-0.0253353
0.0513798	-0.0253165
0.0517429	-0.0252809
0.052106	-0.0252809
0.0524691	-0.0251798
0.0528322	-0.025
0.0531954	-0.024952
0.0535585	-0.0249376
0.0539216	-0.0246913
0.0542847	-0.0245901
0.0546478	-0.0244445
0.0550109	-0.0243531
0.055374	-0.0243408
0.0557371	-0.0243408
0.0561002	-0.0243205
0.0564633	-0.0242718
0.0568264	-0.0242057
0.0571895	-0.0241692
0.0575527	-0.0240964
0.0579158	-0.0240964
0.0582789	-0.0240964
0.058642	-0.0239808
0.0590051	-0.0238853
0.0593682	-0.0238096
0.0597313	-0.0237741
0.0600944	-0.0235294
0.0604575	-0.0234192
0.0608206	-0.0232018
0.0611837	-0.0231788
0.0615468	-0.0231482
0.0619099	-0.0231214
0.0622731	-0.0230263
0.0626362	-0.0229358
0.0629993	-0.0229007
0.0633624	-0.0228427
0.0637255	-0.0228014
0.0640886	-0.0227642
0.0644517	-0.0226876
0.0648148	-0.0226244
0.0651779	-0.0225807
0.065541	-0.022472
0.0659041	-0.0224215
0.0662672	-0.0224215
0.0666304	-0.0223048
0.0669935	-0.022293
0.0673566	-0.0222773
0.0677197	-0.0222773
0.0680828	-0.0221607
0.0684459	-0.0221089
0.068809	-0.0220913
0.0691721	-0.0220713
0.0695352	-0.0220588
0.0698983	-0.0220472
0.0702614	-0.0220126
0.0706245	-0.0217756
0.0709877	-0.0216216
0.0713508	-0.0215827
0.0717139	-0.0215827
0.072077	-0.0213414
0.0724401	-0.0211382
0.0728032	-0.0211268
0.0731663	-0.0210527
0.0735294	-0.0210211
0.0738925	-0.0210211
0.0742556	-0.0210157
0.0746187	-0.020906
0.0749818	-0.0208333
0.0753449	-0.0208333
0.0757081	-0.0206896
0.0760712	-0.0206185
0.0764343	-0.0206185
0.0767974	-0.0205992
0.0771605	-0.0204842
0.0775236	-0.0204778
0.0778867	-0.0204678
0.0782498	-0.0203443
0.0786129	-0.0203045
0.078976	-0.0202429
0.0793391	-0.0202021
0.0797023	-0.0201342
0.0800654	-0.0201005
0.0804285	-0.0199692
0.0807916	-0.0199501
0.0811547	-0.019943
0.0815178	-0.0199115
0.0818809	-0.019774
0.082244	-0.0197183
0.0826071	-0.0197044
0.0829702	-0.019685
0.0833333	-0.0196463
0.0836964	-0.0196078
0.0840596	-0.0195695
0.0844227	-0.0195599
0.0847858	-0.0195381
0.0851489	-0.0195312
0.085512	-0.0195227
0.0858751	-0.0194691
0.0862382	-0.0193549
0.0866013	-0.0192308
0.0869644	-0.0192308
0.0873275	-0.0191387
0.0876906	-0.0191305
0.0880537	-0.0191257
0.0884168	-0.0191083
0.08878	-0.0189394
0.0891431	-0.0189189
0.0895062	-0.0189125
0.0898693	-0.018868
0.0902324	-0.0188235
0.0905955	-0.0187266
0.0909586	-0.0186626
0.0913217	-0.0186567
0.0916848	-0.018648
0.0920479	-0.0186335
0.092411	-0.0186046
0.0927741	-0.018595
0.0931373	-0.0185873
0.0935004	-0.0185185
0.0938635	-0.0183727
0.0942266	-0.0183334
0.0945897	-0.0183066
0.0949528	-0.0182648
0.0953159	-0.0181518
0.095679	-0.0181406
0.0960421	-0.0180995
0.0964052	-0.0180505
0.0967683	-0.0179211
0.0971314	-0.0178571
0.0974946	-0.0177778
0.0978577	-0.0177515
0.0982208	-0.0176991
0.0985839	-0.0176679
0.098947	-0.0175439
0.0993101	-0.0175159
0.0996732	-0.0175131
0.100036	-0.0174672
0.100399	-0.0174603
0.100763	-0.0174327
0.101126	-0.0173697
0.101489	-0.0173611
0.101852	-0.0172786
0.102215	-0.0172144
0.102578	-0.0171821
0.102941	-0.0171821
0.103304	-0.0171428
0.103667	-0.0171428
0.10403	-0.0170941
0.104394	-0.017094
0.104757	-0.0170732
0.10512	-0.0170648
0.105483	-0.0170279
0.105846	-0.0170214
0.106209	-0.0169491
0.106572	-0.0169491
0.106935	-0.0168919
0.107298	-0.0168539
0.107662	-0.0168068
0.108025	-0.0167785
0.108388	-0.016731
0.108751	-0.0167224
0.109114	-0.0166667
0.109477	-0.0165165
0.10984	-0.0163935
0.110203	-0.0163934
0.110566	-0.0163551
0.11093	-0.0162413
0.111293	-0.0162162
0.111656	-0.0161579
0.112019	-0.0161291
0.112382	-0.0160967
0.112745	-0.016092
0.113108	-0.0160772
0.113471	-0.0160257
0.113834	-0.016
0.114198	-0.0159857
0.114561	-0.0159857
0.114924	-0.0159744
0.115287	-0.0159454
0.11565	-0.015873
0.116013	-0.0158228
0.116376	-0.0157978
0.116739	-0.0157895
0.117102	-0.0157791
0.117466	-0.015748
0.117829	-0.015748
0.118192	-0.0157343
0.118555	-0.0157343
0.118918	-0.0156556
0.119281	-0.0155763
0.119644	-0.0155039
0.120007	-0.0153583
0.12037	-0.0153374
0.120733	-0.0152964
0.121097	-0.0152802
0.12146	-0.0152542
0.121823	-0.0152285
0.122186	-0.0151976
0.122549	-0.0151515
0.122912	-0.0151286
0.123275	-0.0151057
0.123638	-0.0150943
0.124001	-0.0150602
0.124365	-0.0150376
0.124728	-0.0150376
0.125091	-0.0149813
0.125454	-0.014975
0.125817	-0.0149626
0.12618	-0.0149254
0.126543	-0.0148937
0.126906	-0.0147929
0.127269	-0.0146627
0.127633	-0.014658
0.127996	-0.014658
0.128359	-0.014658
0.128722	-0.014652
0.129085	-0.014652
0.129448	-0.0145985
0.129811	-0.0145531
0.130174	-0.0145454
0.130537	-0.0145396
0.130901	-0.0144928
0.131264	-0.0144509
0.131627	-0.0144404
0.13199	-0.0144231
0.132353	-0.0144092
0.132716	-0.0144092
0.133079	-0.0143678
0.133442	-0.0143678
0.133805	-0.0143266
0.134168	-0.0143113
0.134532	-0.0142857
0.134895	-0.014245
0.135258	-0.0142349
0.135621	-0.0142349
0.135984	-0.0142096
0.136347	-0.0141343
0.13671	-0.0140846
0.137073	-0.0140846
0.137436	-0.0140845
0.1378	-0.0140845
0.138163	-0.0140624
0.138526	-0.0140449
0.138889	-0.0139861
0.139252	-0.0139861
0.139615	-0.0139374
0.139978	-0.0139319
0.140341	-0.013913
0.140704	-0.0138889
0.141068	-0.0138613
0.141431	-0.0138505
0.141794	-0.0137931
0.142157	-0.0137796
0.14252	-0.0137694
0.142883	-0.0137457
0.143246	-0.0136752
0.143609	-0.0136452
0.143972	-0.0136364
0.144336	-0.0136286
0.144699	-0.0135922
0.145062	-0.0135922
0.145425	-0.0135593
0.145788	-0.0135396
0.146151	-0.0135338
0.146514	-0.0135135
0.146877	-0.0134529
0.14724	-0.0134357
0.147603	-0.0134228
0.147967	-0.0133779
0.14833	-0.0133779
0.148693	-0.0133779
0.149056	-0.0133631
0.149419	-0.0133588
0.149782	-0.0133334
0.150145	-0.0133333
0.150508	-0.0133333
0.150871	-0.0132979
0.151235	-0.013289
0.151598	-0.013289
0.151961	-0.013289
0.152324	-0.0132743
0.152687	-0.0132013
0.15305	-0.0131579
0.153413	-0.0131005
0.153776	-0.0130933
0.154139	-0.013089
0.154503	-0.0130354
0.154866	-0.0130293
0.155229	-0.0130152
0.155592	-0.0129871
0.155955	-0.012987
0.156318	-0.012987
0.156681	-0.012987
0.157044	-0.012966
0.157407	-0.012931
0.157771	-0.0128618
0.158134	-0.0128618
0.158497	-0.0128411
0.15886	-0.0128206
0.159223	-0.0128
0.159586	-0.0127041
0.159949	-0.0127041
0.160312	-0.0126984
0.160675	-0.0126984
0.161038	-0.0126812
0.161402	-0.0126812
0.161765	-0.0126783
0.162128	-0.0126583
0.162491	-0.0126354
0.162854	-0.0126354
0.163217	-0.0126316
0.16358	-0.0126183
0.163943	-0.0126126
0.164306	-0.0125984
0.16467	-0.0125392
0.165033	-0.0125
0.165396	-0.0125
0.165759	-0.0125
0.166122	-0.0124032
0.166485	-0.0123893
0.166848	-0.0123711
0.167211	-0.0123675
0.167574	-0.0123675
0.167938	-0.0123456
0.168301	-0.012324
0.168664	-0.0123023
0.169027	-0.0122951
0.16939	-0.0122699
0.169753	-0.0122592
0.170116	-0.0122511
0.170479	-0.0122378
0.170842	-0.0121951
0.171206	-0.0121029
0.171569	-0.0121029
0.171932	-0.0120689
0.172295	-0.0120482
0.172658	-0.0120482
0.173021	-0.0120241
0.173384	-0.012
0.173747	-0.0119453
0.17411	-0.0119284
0.174473	-0.0119048
0.174837	-0.0118518
0.1752	-0.0118204
0.175563	-0.011811
0.175926	-0.0117925
0.176289	-0.0117647
0.176652	-0.0117417
0.177015	-0.0117417
0.177378	-0.0116959
0.177741	-0.0116279
0.178105	-0.011611
0.178468	-0.0116086
0.178831	-0.011583
0.179194	-0.011574
0.179557	-0.0115607
0.17992	-0.0115607
0.180283	-0.0114942
0.180646	-0.0114566
0.181009	-0.0114286
0.181373	-0.0114007
0.181736	-0.0113852
0.182099	-0.0113636
0.182462	-0.0113636
0.182825	-0.0112676
0.183188	-0.0112612
0.183551	-0.011236
0.183914	-0.0112
0.184277	-0.0112
0.184641	-0.0111111
0.185004	-0.0110906
0.185367	-0.0110759
0.18573	-0.0110701
0.186093	-0.0110497
0.186456	-0.0110236
0.186819	-0.0110093
0.187182	-0.010969
0.187545	-0.010965
0.187909	-0.0109546
0.188272	-0.010929
0.188635	-0.0109171
0.188998	-0.0109091
0.189361	-0.0109091
0.189724	-0.0109091
0.190087	-0.0108893
0.19045	-0.0108025
0.190813	-0.0107527
0.191176	-0.0107527
0.19154	-0.010687
0.191903	-0.0106761
0.192266	-0.0106761
0.192629	-0.0106221
0.192992	-0.0106195
0.193355	-0.010558
0.193718	-0.0105448
0.194081	-0.0105448
0.194444	-0.0105264
0.194808	-0.0104896
0.195171	-0.0104896
0.195534	-0.0104602
0.195897	-0.0104439
0.19626	-0.0104348
0.196623	-0.0104167
0.196986	-0.0104167
0.197349	-0.0104167
0.197712	-0.0104167
0.198076	-0.0103986
0.198439	-0.0103806
0.198802	-0.0103448
0.199165	-0.010336
0.199528	-0.0103305
0.199891	-0.0103093
0.200254	-0.0102941
0.200617	-0.010274
0.20098	-0.0102564
0.201344	-0.0102564
0.201707	-0.0102458
0.20207	-0.0102389
0.202433	-0.0101833
0.202796	-0.0101523
0.203159	-0.0101523
0.203522	-0.0101449
0.203885	-0.010142
0.204248	-0.0101351
0.204611	-0.0101351
0.204975	-0.010101
0.205338	-0.0100807
0.205701	-0.0100756
0.206064	-0.0100402
0.206427	-0.0100334
0.20679	-0.0100334
0.207153	-0.0100251
0.207516	-0.0100168
0.207879	-0.01
0.208243	-0.00996677
0.208606	-0.00996677
0.208969	-0.00991735
0.209332	-0.00988146
0.209695	-0.00986841
0.210058	-0.00986841
0.210421	-0.00983606
0.210784	-0.00980391
0.211147	-0.00978468
0.211511	-0.00977994
0.211874	-0.00977198
0.212237	-0.00972446
0.2126	-0.00968996
0.212963	-0.00967749
0.213326	-0.00967112
0.213689	-0.00965255
0.214052	-0.00965255
0.214415	-0.00963386
0.214778	-0.00963081
0.215142	-0.00961545
0.215505	-0.00961545
0.215868	-0.00961545
0.216231	-0.00961545
0.216594	-0.00961545
0.216957	-0.00961538
0.21732	-0.00959697
0.217683	-0.00958466
0.218046	-0.00957858
0.21841	-0.00957858
0.218773	-0.00956027
0.219136	-0.00953894
0.219499	-0.00953894
0.219862	-0.00952385
0.220225	-0.0095238
0.220588	-0.00950565
0.220951	-0.00949366
0.221314	-0.00946964
0.221678	-0.00945183
0.222041	-0.00945183
0.222404	-0.00941623
0.222767	-0.009324
0.22313	-0.00931102
0.223493	-0.00930232
0.223856	-0.00927647
0.224219	-0.00925925
0.224582	-0.00924218
0.224946	-0.00924218
0.225309	-0.00922504
0.225672	-0.00920814
0.226035	-0.00918835
0.226398	-0.0091743
0.226761	-0.0091743
0.227124	-0.00915754
0.227487	-0.00914633
0.22785	-0.0091408
0.228214	-0.0091408
0.228577	-0.00912412
0.22894	-0.00911853
0.229303	-0.00909094
0.229666	-0.00907436
0.230029	-0.00907436
0.230392	-0.00907029
0.230755	-0.00905801
0.231118	-0.00905801
0.231481	-0.00904154
0.231845	-0.00904154
0.232208	-0.00902531
0.232571	-0.00900896
0.232934	-0.00899284
0.233297	-0.00899284
0.23366	-0.00898203
0.234023	-0.00897661
0.234386	-0.00896061
0.234749	-0.00895529
0.235113	-0.00894864
0.235476	-0.00894449
0.235839	-0.00894449
0.236202	-0.00892863
0.236565	-0.00892861
0.236928	-0.00892861
0.237291	-0.00889683
0.237654	-0.00888094
0.238017	-0.00888094
0.238381	-0.00887573
0.238744	-0.00886917
0.239107	-0.00884955
0.23947	-0.00883396
0.239833	-0.00881829
0.240196	-0.00881056
0.240559	-0.00880285
0.240922	-0.00880285
0.241285	-0.00879765
0.241649	-0.00879765
0.242012	-0.0087873
0.242375	-0.0087566
0.242738	-0.00874129
0.243101	-0.00872092
0.243464	-0.00872092
0.243827	-0.00871084
0.24419	-0.00869564
0.244553	-0.00868051
0.244916	-0.00868051
0.24528	-0.00868051
0.245643	-0.00867051
0.246006	-0.00865047
0.246369	-0.00860838
0.246732	-0.00857142
0.247095	-0.00856159
0.247458	-0.00854704
0.247821	-0.00853237
0.248184	-0.00845665
0.248548	-0.0084459
0.248911	-0.00842696
0.249274	-0.00841746
0.249637	-0.00836819
0.25	-0.00833337
0.250363	-0.00829183
0.250726	-0.00822372
0.251089	-0.00821013
0.251452	-0.00819671
0.251816	-0.00817995
0.252179	-0.00816997
0.252542	-0.00814663
0.252905	-0.00814663
0.253268	-0.00814663
0.253631	-0.00813007
0.253994	-0.00813007
0.254357	-0.0081081
0.25472	-0.0080808
0.255084	-0.00806451
0.255447	-0.00804289
0.25581	-0.00803212
0.256173	-0.00802571
0.256536	-0.00799999
0.256899	-0.00798402
0.257262	-0.00796812
0.257625	-0.00796812
0.257988	-0.00796174
0.258351	-0.00795228
0.258715	-0.00795228
0.259078	-0.00795228
0.259441	-0.0079365
0.259804	-0.00793646
0.260167	-0.00793646
0.26053	-0.00792078
0.260893	-0.00792078
0.261256	-0.00790513
0.261619	-0.00789892
0.261983	-0.00787401
0.262346	-0.00785854
0.262709	-0.00785854
0.263072	-0.00784313
0.263435	-0.00781249
0.263798	-0.00781249
0.264161	-0.00779726
0.264524	-0.00778209
0.264887	-0.00775199
0.265251	-0.00770712
0.265614	-0.0076923
0.265977	-0.0076923
0.26634	-0.00765692
0.266703	-0.00763367
0.267066	-0.00761904
0.267429	-0.00761904
0.267792	-0.00761031
0.268155	-0.00757575
0.268519	-0.0075529
0.268882	-0.00754716
0.269245	-0.00754716
0.269608	-0.00754716
0.269971	-0.00753015
0.270334	-0.00751879
0.270697	-0.00751879
0.27106	-0.00751875
0.271423	-0.00749063
0.271786	-0.0074738
0.27215	-0.00743494
0.272513	-0.00739371
0.272876	-0.00739371
0.273239	-0.00738007
0.273602	-0.00738007
0.273965	-0.00736648
0.274328	-0.00736648
0.274691	-0.00735299
0.275054	-0.00733944
0.275418	-0.007326
0.275781	-0.007326
0.276144	-0.007326
0.276507	-0.00731269
0.27687	-0.00731269
0.277233	-0.00729926
0.277596	-0.0072992
0.277959	-0.00728605
0.278322	-0.00727272
0.278686	-0.00725952
0.279049	-0.00724637
0.279412	-0.00722021
0.279775	-0.0072072
0.280138	-0.00720457
0.280501	-0.00719424
0.280864	-0.00719424
0.281227	-0.00719424
0.28159	-0.00718132
0.281954	-0.00718132
0.282317	-0.00716845
0.28268	-0.00716845
0.283043	-0.00715984
0.283406	-0.00715563
0.283769	-0.00714285
0.284132	-0.00714285
0.284495	-0.00714285
0.284858	-0.00713012
0.285221	-0.00711233
0.285585	-0.00709219
0.285948	-0.00709219
0.286311	-0.00707964
0.286674	-0.00707964
0.287037	-0.00707552
0.2874	-0.00706713
0.287763	-0.00704225
0.288126	-0.00702581
0.288489	-0.00699308
0.288853	-0.00699308
0.289216	-0.00699308
0.289579	-0.00696872
0.289942	-0.00696061
0.290305	-0.00694444
0.290668	-0.0069324
0.291031	-0.0069324
0.291394	-0.00692846
0.291757	-0.00688468
0.292121	-0.00688468
0.292484	-0.00688468
0.292847	-0.00688067
0.29321	-0.00686106
0.293573	-0.00682593
0.293936	-0.00681812
0.294299	-0.0068143
0.294662	-0.00679117
0.295025	-0.00675675
0.295389	-0.006734
0.295752	-0.0067264
0.296115	-0.00668896
0.296478	-0.00668156
0.296841	-0.00668156
0.297204	-0.00664451
0.297567	-0.00664451
