
#Surface 0 of 1 surfaces

# Contour 0, label:     9.96
 0.0155836  0.989999  9.96 
 0.01  0.984415  9.96 

 0.989999  0.0155836  9.96 
 0.984415  0.01  9.96 


# Contour 1, label:     9.92
 0.0156228  0.989999  9.92 
 0.01  0.984376  9.92 

 0.989999  0.0156228  9.92 
 0.984376  0.01  9.92 


# Contour 2, label:     9.88
 0.0156619  0.989999  9.88 
 0.01  0.984337  9.88 

 0.989999  0.0156619  9.88 
 0.984337  0.01  9.88 


# Contour 3, label:     9.84
 0.0157011  0.989999  9.84 
 0.01  0.984298  9.84 

 0.989999  0.0157011  9.84 
 0.984298  0.01  9.84 


# Contour 4, label:      9.8
 0.0157402  0.989999  9.8 
 0.01  0.984259  9.8 

 0.989999  0.0157402  9.8 
 0.984259  0.01  9.8 


# Contour 5, label:     9.76
 0.0157794  0.989999  9.76 
 0.01  0.98422  9.76 

 0.989999  0.0157794  9.76 
 0.98422  0.01  9.76 


# Contour 6, label:     9.72
 0.0158185  0.989999  9.72 
 0.01  0.98418  9.72 

 0.989999  0.0158185  9.72 
 0.98418  0.01  9.72 


# Contour 7, label:     9.68
 0.0158577  0.989999  9.68 
 0.01  0.984141  9.68 

 0.989999  0.0158577  9.68 
 0.984141  0.01  9.68 


# Contour 8, label:     9.64
 0.0158968  0.989999  9.64 
 0.01  0.984102  9.64 

 0.989999  0.0158968  9.64 
 0.984102  0.01  9.64 


# Contour 9, label:      9.6
 0.015936  0.989999  9.6 
 0.01  0.984063  9.6 

 0.989999  0.015936  9.6 
 0.984063  0.01  9.6 


# Contour 10, label:     9.56
 0.0159751  0.989999  9.56 
 0.01  0.984024  9.56 

 0.989999  0.0159751  9.56 
 0.984024  0.01  9.56 


# Contour 11, label:     9.52
 0.0160143  0.989999  9.52 
 0.01  0.983985  9.52 

 0.989999  0.0160143  9.52 
 0.983985  0.01  9.52 


# Contour 12, label:     9.48
 0.0160534  0.989999  9.48 
 0.01  0.983945  9.48 

 0.989999  0.0160534  9.48 
 0.983945  0.01  9.48 


# Contour 13, label:     9.44
 0.0160926  0.989999  9.44 
 0.01  0.983906  9.44 

 0.989999  0.0160926  9.44 
 0.983906  0.01  9.44 


# Contour 14, label:      9.4
 0.0161318  0.989999  9.4 
 0.01  0.983867  9.4 

 0.989999  0.0161318  9.4 
 0.983867  0.01  9.4 


# Contour 15, label:     9.36
 0.0161709  0.989999  9.36 
 0.01  0.983828  9.36 

 0.989999  0.0161709  9.36 
 0.983828  0.01  9.36 


# Contour 16, label:     9.32
 0.0162101  0.989999  9.32 
 0.01  0.983789  9.32 

 0.989999  0.0162101  9.32 
 0.983789  0.01  9.32 


# Contour 17, label:     9.28
 0.0162492  0.989999  9.28 
 0.01  0.98375  9.28 

 0.989999  0.0162492  9.28 
 0.98375  0.01  9.28 


# Contour 18, label:     9.24
 0.0162884  0.989999  9.24 
 0.01  0.983711  9.24 

 0.989999  0.0162884  9.24 
 0.983711  0.01  9.24 


# Contour 19, label:      9.2
 0.0163275  0.989999  9.2 
